ID	INDEX	LIST
1732	0	demonstration,evidence,proof
1733	0	eleven
1734	0	eleventh
1735	0	it can be allowed,it is possible,it may be,to admit,to allow,to approve,to receive
1736	0	be at home,stay at home
1737	0	to clothe,to put on
1738	0	according to right,just,righteous
1739	0	building
1740	0	adorn with glory,glorify
1741	0	glorious,held in good or in great esteem,notable,of high repute
1742	0	an outer garment,cloak,garment,of raiment,raiment
1743	0	to be strengthened,to be strong,to endue with strength,to increase in strength,to receive strength,to strengthen
1744	0	to envelop in,to hide in,to put on
1745	0	a putting on
1746	0	clothed in,to clothe one's self,to put on
1747	0	a lying in wait,an ambush
1748	0	to lay wait for,to lie in wait for,to prepare a trap for
1749	0	a lying in wait for,an ambush
1750	0	to roll in,to wind up
1751	0	to be in,what is within
1752	0	because of,for,for the sake of,for this cause,on account of
1753	0	efficiency,working
1754	0	to be at work,to be operative,to display one's activity,to effect,to put forth power,to show one's self operative
1755	0	effect operation,thing wrought
1756	0	active
1757	0	to bless,to confer benefits on
1758	0	to be held,to be held ensnared,to entangled,to have within,to hold a grudge against someone,to hold in
1759	0	here,hither
1760	0	pondered,to bring to mind,to deliberate,to ponder,to revolve in mind,to think
1761	0	a consideration,a thinking,thoughts
1762	0	has place,is among,is in,is lawful,is possible,is present,it can be
1763	0	year
1764	0	close at hand,present,to be upon,to impend,to place among,to place in,to put in,to threaten
1765	0	to grow strong,to make strong,to receive strength,to strengthen
1766	0	3 o'clock,ninth
1767	0	nine
1768	0	ninety nine
1769	0	astounded,dumb,mute,struck dumb
1770	0	to make a sign,to nod to
1771	0	a conception,a notion,a thought,consideration,meditation,thinking
1772	0	bound by the law,bound to the law,lawful
1773	0	nightly,nocturnal
1774	0	to dwell in
1775	0	agreement,unanimity,unity
1776	0	to annoy,to disturbance,to excite,to trouble
1777	0	bound,liable,subject to,under obligation
1778	0	a precept
1779	0	to lay out a corpse,to prepare a body for burial
1780	0	preparation of a body for burial
1781	0	to command to be done,to enjoin,to order
1782	0	from this place,hence,on each side
1783	0	a falling in with,a meeting with
1784	0	held in honour,precious,prized
1785	0	a charge,a command,a commandment,a precept,an injunction,an order,precept
1786	0	a dweller,a resident
1787	0	inside,within
1788	0	to be ashamed,to reverence a person,to shame one
1789	0	to nourish in
1790	0	terrified,trembling
1791	0	respect,reverence,shame
1792	0	to live delicately,to live in luxury,to live luxuriously,to revel in,to take delight in
1793	0	to deal,to entreat,to fall in with,to make intercession,to pray
1794	0	to roll up,to wrap together
1795	0	to engrave,to imprint
1796	0	to insult
1797	0	to dream
1798	0	a dream,dream
1799	0	before,in the presence of
1800	0	Enos
1801	0	to give ear to,to listen,to receive into the ear
1802	0	Enoch
1803	0	of,six
1804	0	to declare abroad,to divulge,to publish,to tell forth,to tell out
1805	0	to buy up,to redeem
1806	0	to lead out
1807	0	to deliver,to draw out,to pluck out,to rescue,to select
1808	0	to lift up,to remove,to take away
1809	0	to ask from,to demand of
1810	0	of a sudden,suddenly,unexpectedly
1811	0	to comply with,to follow out,to follow up,to yield to
1812	0	six hundred
1813	0	to blot out,to erase,to obliterate,to wash in every part,to wipe away,to wipe off,to wipe out
1814	0	to leap up
1815	0	a rising again,a rising up,reincarnation,resurrection
1816	0	to make spring up,to spring up
1817	0	to produce
1818	0	to deceive
1819	0	suddenly
1820	0	to be in despair,to be utterly at loss,to be utterly destitute,to renounce all hope
1821	0	to send away,to send forth
1822	0	to accomplish,to complete,to finish
1823	0	to be radiant,to flash out like lightning,to send forth lightning,to shine
1824	0	forthwith,on the instant
1825	0	incite,stir up,to arouse,to rouse up
1826	0	depart,to go forth,to go out
1827	0	to convict,to prove to be in the wrong
1828	0	to draw out,to lure
1829	0	to vomit
1830	0	to search anxiously,to search diligently,to search out
1831	0	came forth,come forth,going forth,shall come,to came forth,to come forth of,to go forth,went forth
1832	0	it is lawful,lawful
1833	0	to enquire,to examine strictly,to search out
1834	0	to be leader,to go before,to lead out
1835	0	sixty
1836	0	successively in order,the next following,the next in succession
1837	0	to emit,to resound,to sound,to sound forth
1838	0	a habit,a power acquired by use
1839	0	to be astounded,to be out of one's mind,to besides one's self,to insane,to throw into wonderment,to throw out of position
1840	0	able,to be eminently able,to have full strength
1841	0	decease,departure from life,exit,one's final fate,the close of one's career
1842	0	to destroy utterly,to extirpate
1843	0	to confess,to profess
1844	0	to adjure,to extract an oath,to force to an oath
1845	0	an exorcist,he who extracts an oath of one
1846	0	to dig through,to pluck out (the eyes)
1847	0	to hold and treat as of no account,to treat with contempt,to utterly despise
1848	0	to despise utterly,to make of no account
1849	0	authority,have authority,having authority,liberty of doing as one pleases,mental power,physical power,power of authority,power of choice,power of rule
1850	0	to be master,to exercise authority,to have authority,to use power
1851	0	principal
1852	0	to awaken out of a sleep,to wake up
1853	0	roused out of a sleep
1854	0	out of,outward,without
1855	0	from without,outside,outward,outwardly,without
1856	0	drive out
1857	0	outer
1858	0	to celebrate a feast,to keep a feast day
1859	0	a feast day,festival
1860	0	announcement,promise
1861	0	to profess,to promise
1862	0	a promise
1863	0	to bring upon,to lead
1864	0	to contend
1865	0	to gather together
1866	0	Epaenetus
1867	0	to approve,to praise
1868	0	approbation,commendation,praise
1869	0	raise on high,raise up,to lift up
1870	0	to be ashamed
1871	0	ask for more,to ask again and again,to ask alms,to ask besides,to beg
1872	0	to follow,to follow after
1873	0	to give ear to,to grant one's request,to hear with favour,to listen to
1874	0	to listen to
1875	0	after,when
1876	0	necessarily
1877	0	to lead back,to lead up upon,to return
1878	0	to recall to mind again,to reminding one
1879	0	to rest,to rest in,to settle upon
1880	0	to come back again,to return
1881	0	to cause to rise up against,to raise up against
1882	0	correction,restoration
1883	0	above,more than
1884	0	to aid,to avail,to drive away,to give assistance,to relieve,to ward off
1885	0	a province,the office of a governor,the office of a prefect
1886	0	a dwelling,a farm
1887	0	on the morrow,the next day
1888	0	caught in the act,in the act
1889	0	Epaphras
1890	0	to cast out as foam,to foam out,to foam up
1891	0	Epaphroditus
1892	0	to excite against,to raise against
1893	0	after,because,seeing that,since,when
1894	0	after that,forasmuch as,seeing that,since,since now,when now
1895	0	forasmuch as,seeing that
1896	0	to look upon,to regard
1897	0	since at all events,since indeed
1898	0	to come in upon,to come upon by entering,to enter afterwards,to enter against
1899	0	afterwards,then,thereafter,thereupon
1900	0	beyond
1901	0	to stretch out to,to stretch out towards
1902	0	to put on over
1903	0	an upper garment
1904	0	come,come on,come thither,come upon
1905	0	to ask,to enquiry of,to interrogate,to put a question to
1906	0	a demand,a question,an enquiry,earnestly seeking
1907	0	to attend to,to delay,to have,to hold forth,to hold towards,to hold upon,to observe,to present,to stay,to stop
1908	0	to insult,to revile,to threaten,to treat abusively,to use despitefully
1909	0	across,against,at,before,by,in regard to,on,over,to,upon
1910	0	to enter,to get upon,to mount,to set foot in
1911	0	to cast upon,to lay upon,to rush in
1912	0	to be burdensome,to load,to put a burden upon
1913	0	to cause to mount,to place upon
1914	0	to gaze upon,to have regard for,to look up to,to look upon,to regard,to turn the eyes upon
1915	0	a patch,an addition
1916	0	to cry out,to cry out to
1917	0	a plan formed against one,a plot
1918	0	to be related to by marriage,to enter into affinity with
1919	0	earthly,terrestrial
1920	0	to arise,to arrive,to come on,to come to,to happen afterwards,to spring up
1921	0	to know accurately,to know well
1922	0	precise and correct knowledge
1923	0	a title,an inscription
1924	0	to inscribe,to write upon
1925	0	to exhibit,to show
1926	0	to admit,to receive hospitality
1927	0	ojourner,to be a sojourner,to be present among one's people
1928	0	to add something to what has been ordained,to ordain besides
1929	0	to give by hand,to give over,to hand
1930	0	to set in order besides,to set in order further
1931	0	to go down,to set
1932	0	fairness,gentleness,mildness
1933	0	equitable,fair,gentle,mild,seemingly,suitable
1934	0	crave,to clamour for,to crave,to demand,to enquire for,to search for,to seek diligently,to seek for,to wish for
1935	0	doomed to death
1936	0	a laying on,an imposition
1937	0	to covet,to desire,to have a desire for,to long for,to lust after,to turn upon
1938	0	a craver,a lover,lust after,one eager for,one who longs for
1939	0	to craving,to desire,to desire for what is forbidden,to longing,to lust
1940	0	to cause to sit upon,to set upon,to sit upon
1941	0	to be named after someone,to invoke,to put a name upon,to surname
1942	0	a covering,a veil
1943	0	to cover over
1944	0	accursed,execrable,exposed to divine vengeance,lying under God's curse
1945	0	to be laid upon,to be placed upon,to lie upon or over,to rest upon
1946	0	Epicurean
1947	0	to aid,to help,to succour
1948	0	to adjudge,to approve by one's decision,to decree,to give sentence
1949	0	to attain,to attain to,to lay hold of,to overtake,to take in addition,to take possession of
1950	0	forgotten,given over to oblivion,neglecting,no longer caring for,to forget
1951	0	to choose for,to say besides,to surname
1952	0	to fail,to not to suffer for
1953	0	forgetfulness
1954	0	left over,remaining besides
1955	0	a loosening,an unloosing
1956	0	to decide,to explain,to settle,to unloose,to untie
1957	0	to bear witness to,to establish by testimony
1958	0	attention,care
1959	0	take care of
1960	0	carefully,diligently
1961	0	still to abide,to continue,to remain,to stay at,to stay with,to tarry still
1962	0	to assent,to express approval,to nod to
1963	0	purpose,thought
1964	0	to forswear one's self,to swear falsely
1965	0	a false swearer,a perjurer
1966	0	to approach,to come upon
1967	0	daily,this day,today
1968	0	to fall upon,to press upon,to rush upon
1969	0	to beat upon,to chastise with words,to chide,to rebuke,to strike upon,to upbraid
1970	0	to choke,to overgrow,to throttle upon
1971	0	to desire,to harbour forbidden desire,to long after,to long for,to lust,to pursue with love
1972	0	longing
1973	0	longed for
1974	0	longing
1975	0	to go to,to journey to,to make a hostile inroad,to march over,to overrun,to traverse
1976	0	to sew to,to sew upon
1977	0	to place upon,to throw upon
1978	0	coined,having a mark on it,illustrious,infamous,marked,notorious,of note,stamped
1979	0	foraging,supplies
1980	0	to examine with the eyes,to have care for,to inspect,to look after,to look upon or after,to provide for,to visit
1981	0	to fix a tent
1982	0	to envelop in a shadow,to overshadow,to throw a shadow upon
1983	0	to care for,to inspect,to look after,to look upon,to oversee
1984	0	inspection,investigation,overseership,the office of an elder,visitation
1985	0	an overseer,bishop,elder,superintendent
1986	0	become circumcised
1987	0	to be acquainted with,to fix one's thoughts on,to put one's attention on,to understand
1988	0	master,overseer,superintendent
1989	0	to enjoin by letter,to write a letter,to write instructions
1990	0	experienced,intelligent,one having the knowledge of an expert
1991	0	to confirm,to establish besides,to render more firm,to strengthen more
1992	0	epistle,letter
1993	0	to bridle,to stop up the mouth
1994	0	to come back,to return,to turn back,to turn to
1995	0	conversion
1996	0	to bring together to others already assembled,to gather together against,to gather together besides,to gather together in one place
1997	0	a gathering together in one place,the assembly
1998	0	to run together besides
1999	0	a hostile banding together,a troublesome throng of persons seeking help,throng to one,to excite to a riotous gathering of the people to make a mob
2000	0	prone to fall
2001	0	to give additional strength,to grow stronger,to make stronger,to receive greater strength
2002	0	to accumulate in piles,to heap up
2003	0	an injunction,command,mandate
2004	0	commanded,to charge,to command,to enjoin upon,to order
2005	0	to accomplish,to appoint to,to bring to an end,to complete,to execute,to impose upon
2006	0	advantageous,convenient,fit,needful,suitable
2007	0	to add to,to attack one,to bid to be laid on,to have put on,to lay upon,to make an assault on one,to put upon,to throw one's self upon
2008	0	to adjudge,to admonish,to award,to censure severely,to chide,to honour,to raise the price of,to rate,to rebuke,to reprove,to show honour to,to tax with fault
2009	0	punishment
2010	0	allow,to allow,to commit,to give leave,to instruct,to permit,to transfer,to turn to
